time/fps,time/process,time/physics_process,memory/static,memory/static_max,memory/msg_buf_max,object/objects,object/resources,object/nodes,object/orphan_nodes,raster/total_objects_drawn,raster/total_primitives_drawn,raster/total_draw_calls,video/video_mem,video/texture_mem,video/buffer_mem,physics_2d/active_objects,physics_2d/collision_pairs,physics_2d/islands,physics_3d/active_objects,physics_3d/collision_pairs,physics_3d/islands,audio/driver/output_latency
68.0,0.016582,0.00022,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018177,0.000414,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.01706,0.000395,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016883,0.000499,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017058,0.000367,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016588,0.000157,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017607,0.00019,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017179,0.000299,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.016999,0.000304,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016935,0.000416,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017423,0.000217,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016936,0.000191,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017796,0.000186,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017201,0.000364,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017213,0.000405,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.01665,0.000443,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016403,0.000191,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016805,0.000291,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016838,0.000184,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016906,0.00018,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017633,0.000424,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017412,0.000174,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017128,0.000426,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016897,0.000212,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016966,0.000148,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017179,0.00015,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017344,0.000397,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016755,0.000401,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016719,0.000325,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.019663,0.000368,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016949,0.000198,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017067,0.000367,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017839,0.000386,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017061,0.000456,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.016924,0.000414,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017819,0.000226,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016721,0.000276,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017438,0.000321,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016029,0.00021,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01832,0.000193,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017479,0.000263,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017432,0.000262,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01648,0.000206,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016978,0.000342,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016606,0.000235,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017431,0.000157,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01694,0.000349,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01692,0.000219,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017369,0.000338,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017051,0.000311,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016958,0.00027,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017052,0.000322,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018063,0.000252,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016387,0.000255,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017649,0.000429,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017001,0.000346,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017247,0.000228,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01637,0.000377,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016789,0.000359,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.016971,0.000273,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016296,0.000374,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017605,0.000236,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017099,0.00021,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017084,0.000388,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018844,0.00035,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.0171,0.000352,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017731,0.000274,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017072,0.000451,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017319,0.000319,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.022767,0.000226,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018566,0.000405,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016978,0.000344,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017587,0.000173,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017122,0.000376,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016665,0.000345,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017361,0.000435,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017841,0.000374,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016795,0.000385,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018003,0.00015,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.0177,0.000349,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016569,0.000338,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.018712,0.000239,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017078,0.000262,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016857,0.00037,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.015626,0.000351,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016853,0.000428,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017182,0.000541,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017586,0.000345,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.018214,0.000284,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017142,0.000223,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017182,0.000164,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017576,0.00027,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016924,0.000325,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017618,0.000376,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016872,0.000349,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017883,0.000347,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016465,0.000391,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016606,0.000379,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017219,0.000421,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.018084,0.000343,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017315,0.000328,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016907,0.000245,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.01841,0.000317,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016391,0.000483,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017342,0.000359,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017177,0.000226,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016891,0.000276,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017668,0.000294,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016606,0.000408,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016453,0.000232,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017544,0.000147,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.017252,0.000373,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016683,0.000364,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017805,0.000411,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017476,0.000217,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016884,0.000144,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017556,0.000294,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017115,0.000377,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017235,0.000669,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017635,0.000302,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016853,0.000507,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017374,0.000346,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017233,0.000347,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
69.0,0.016222,0.00021,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.017498,0.000376,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
68.0,0.016832,0.000301,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
67.0,0.017661,0.000371,74318728.0,93620680.0,6696.0,2644.0,246.0,758.0,9.0,0.0,0.0,0.0,137619792.0,75755520.0,1807852.0,35.0,1187.0,1079.0,0.0,0.0,0.0,0.01
